revenue,depn,pat,payout,roe,CL,DE,assets,NFA,CA,inventory,receivables,fyear,divdate,dps,returns,PE,PB,EPS,cashEPS,CR,QR,depnNFA,invTO,invTA,margin,ACP,CR_g,QR_g,invTO_g,invTA_g,margin_g,ACP_g,DE_g,payout_g,depnNFA_g,roe_g,dps_g,eps_g,eps_next_cat,returns_next_cat,eps_next_num,returns_next_num,year
12224.3,584.1,2485.7,19.3105,22.5161,1721.7,0.1618,13936.9,2718.1,8340.9,,2648.8,2014,2014-04-21,4.0,0.6714285714285722,20.388133516483506,3.915704395604396,61.148131868131955,74.92864010989031,4.844572225126329,,0.21489275596924323,,,0.20334088659473343,79.08935480968238,,,,,,,,,,,,,0,0,,,2014
13435.7,491.7,2593.0,30.8523,20.2836,2270.1,0.1892,16074.0,3071.7,9432.9,,2875.2,2015,2015-01-24,10.0,-0.1991935483870967,22.90823669354839,4.1217072580645135,37.57613588709663,45.115660080644986,4.15527950310559,,0.1600742259986327,,,0.19299329398542686,78.1089187760965,-0.14228144199104475,,,,-0.05088790937520471,-0.0991512739772874,0.1693448702101361,0.5976955542321534,-0.255097151708811,-0.0991512739772874,1.5,-0.3854900429643401,1,0,1.6273129321189668,0.6714285714285722,2015
13435.7,491.7,2593.0,30.8523,20.2836,2270.1,0.1892,16074.0,3071.7,9432.9,,2875.2,2015,2015-04-21,2.5,-0.1991935483870967,22.90823669354839,4.1217072580645135,37.57613588709663,45.115660080644986,4.15527950310559,,0.1600742259986327,,,0.19299329398542686,78.1089187760965,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,1,1,1.0,-0.1991935483870967,2015
13435.7,491.7,2593.0,30.8523,20.2836,2270.1,0.1892,16074.0,3071.7,9432.9,,2875.2,2015,2015-04-22,2.5,-0.1991935483870967,22.90823669354839,4.1217072580645135,37.57613588709663,45.115660080644986,4.15527950310559,,0.1600742259986327,,,0.19299329398542686,78.1089187760965,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,-0.1991935483870967,2015
15422.7,585.4,2496.0,41.6667,17.0986,2286.9,0.1717,18308.3,2920.8,11388.1,,4030.0,2016,2016-01-23,5.0,0.04210526315789477,21.664425101214587,3.2723121457489865,30.622308097165973,38.00690080971658,4.97971052516507,,0.2004245412215831,,,0.16183936664786322,95.3756475844048,0.19840567197545034,,,,-0.1614249215307767,-0.15702340807351745,-0.09249471458773795,0.35052167909685816,0.25207253054776646,-0.15702340807351745,1.0,-0.1850596828482982,1,0,1.227083724971542,-0.1991935483870967,2016
15422.7,585.4,2496.0,41.6667,17.0986,2286.9,0.1717,18308.3,2920.8,11388.1,,4030.0,2016,2016-03-09,3.0,0.04210526315789477,21.664425101214587,3.2723121457489865,30.622308097165973,38.00690080971658,4.97971052516507,,0.2004245412215831,,,0.16183936664786322,95.3756475844048,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,1,1,1.0,0.04210526315789477,2016
15422.7,585.4,2496.0,41.6667,17.0986,2286.9,0.1717,18308.3,2920.8,11388.1,,4030.0,2016,2016-04-24,0.0,0.04210526315789477,21.664425101214587,3.2723121457489865,30.622308097165973,38.00690080971658,4.97971052516507,,0.2004245412215831,,,0.16183936664786322,95.3756475844048,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1,1,1.0,0.04210526315789477,2016
18284.3,609.7,2940.3,16.3249,17.403,2430.8,0.1621,21051.4,2723.0,11742.8,,5004.9,2017,2017-01-21,6.0,0.16774193548387112,17.377031451612904,2.6886225806451622,36.21054435483867,43.76906814516125,4.8308375843343745,,0.22390745501285347,,,0.16081009390570053,99.91022352510076,-0.02989590259882846,,,,-0.006359841634836716,0.017802627115670155,-0.05591147350029124,-0.6082027134378292,0.11716586026911946,0.017802627115670155,,0.1824890612406147,1,0,0.8456737848812272,0.04210526315789477,2017
18284.3,609.7,2940.3,16.3249,17.403,2430.8,0.1621,21051.4,2723.0,11742.8,,5004.9,2017,2017-04-25,3.0,0.16774193548387112,17.377031451612904,2.6886225806451622,36.21054435483867,43.76906814516125,4.8308375843343745,,0.22390745501285347,,,0.16081009390570053,99.91022352510076,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1,1,1.0,0.16774193548387112,2017
18773.6,537.8,3421.2,23.3836,17.6915,2252.4,0.1276,23136.9,2441.4,13904.7,,3505.3,2018,2018-01-27,7.0,2.346812897581632e-16,18.529840650406516,2.840021951219509,40.77242520325189,47.29503333333329,6.173281832711774,,0.2202834439256164,,,0.18223462734904333,68.15072761750544,0.277890577967417,,,,0.13322878510291902,0.016577601562949074,-0.21283158544108582,0.43238855980741087,-0.01618530784081762,0.016577601562949074,1.3333333333333335,0.12598211183212005,1,1,0.8881135761321016,0.16774193548387112,2018
18773.6,537.8,3421.2,23.3836,17.6915,2252.4,0.1276,23136.9,2441.4,13904.7,,3505.3,2018,2018-04-24,3.0,2.346812897581632e-16,18.529840650406516,2.840021951219509,40.77242520325189,47.29503333333329,6.173281832711774,,0.2202834439256164,,,0.18223462734904333,68.15072761750544,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714285714285714,0.0,1,1,1.0,2.346812897581632e-16,2018
20720.7,458.9,3150.1,27.9356,14.7393,2606.5,0.1447,25414.0,2214.2,14497.4,,2503.6,2019,2019-01-28,8.0,0.1556816326530601,14.595308571428573,2.1539902040816323,41.780431428571504,47.95388408163256,5.562018031843468,,0.20725318399421913,,,0.15202671724410854,44.101502362371924,-0.09901764044357464,,,,-0.16576383173915699,-0.1668710962891785,0.13401253918495293,0.19466634735455624,-0.05915224357849258,-0.1668710962891785,1.6666666666666665,0.024722743871493202,1,0,0.975873723873749,2.346812897581632e-16,2019
20720.7,458.9,3150.1,27.9356,14.7393,2606.5,0.1447,25414.0,2214.2,14497.4,,2503.6,2019,2019-04-27,3.0,0.1556816326530601,14.595308571428573,2.1539902040816323,41.780431428571504,47.95388408163256,5.562018031843468,,0.20725318399421913,,,0.15202671724410854,44.101502362371924,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.625,0.0,1,1,1.0,0.1556816326530601,2019
22762.1,555.1,4077.2,28.1173,18.0417,3410.6,0.1885,27309.7,2365.1,14717.5,,3016.0,2020,2020-01-30,9.0,1.072190476190475,13.946712169312175,2.3573761904761907,52.055488888889,59.196878835978815,4.315223127895385,,0.23470466365058562,,,0.17912231296760844,48.36284877054402,-0.22416232684072168,,,,0.17822917060027432,0.22405405955506708,0.3026952315134761,0.006504245478887061,0.1324538379933029,0.22405405955506708,2.0,0.24592990328220754,1,0,0.8026133712383468,0.1556816326530601,2020
22762.1,555.1,4077.2,28.1173,18.0417,3410.6,0.1885,27309.7,2365.1,14717.5,,3016.0,2020,2020-03-11,3.0,1.072190476190475,13.946712169312175,2.3573761904761907,52.055488888889,59.196878835978815,4.315223127895385,,0.23470466365058562,,,0.17912231296760844,48.36284877054402,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,0.0,1,1,1.0,1.072190476190475,2020
378407.3,3081.0,7119.2,21.0698,15.1077,34220.2,1.3936,119140.6,62650.4,43200.2,9556.9,20156.9,2014,2014-04-30,2.0,0.6428571428571433,19.458439560439558,2.552876373626374,9.107879120879124,13.562060439560465,1.2624181039269204,0.9831415362855856,0.049177658881667155,0.02525559099943368,0.08021530863534344,0.018813590541197276,19.44272348868534,,,,,,,,,,,,,0,0,,,2014
397227.3,3153.8,8825.2,16.9968,16.5521,14298.5,0.9582,111295.7,69425.9,26633.0,8826.3,13427.7,2015,2015-04-25,2.0,0.23064516129032278,17.679456854838712,2.4552887096774185,10.857184677419328,15.154274193548448,1.8626429345735567,1.2453544078050145,0.045426850786233965,0.022219771903894823,0.0793049506854263,0.022217002708524818,12.33830227680726,0.47545645042601703,0.2667091785279434,-0.12020384300675957,-0.011348930340162489,0.18090178798538648,0.09560687596391237,-0.3124282433983926,-0.19330985581258486,-0.07627057043236862,0.09560687596391237,0.0,0.19206508269637146,1,1,0.838880371982767,0.6428571428571433,2015
273733.2,3216.0,9132.6,16.4247,14.8466,34707.9,1.2205,146861.0,68105.4,54716.4,2461.0,9885.2,2016,2016-05-17,2.5,0.3368421052631583,23.596963967611327,3.304842510121457,12.861593522267189,17.17622591093118,1.5764825875377075,1.5055765402113064,0.04722092521297871,0.008990506084026344,0.016757341976426688,0.03336314338195002,13.181075587469843,-0.1536313491567638,0.20895427901920982,-0.5953826113556804,-0.7886974037359038,0.5016941672851463,-0.1030382851722742,0.27374243372991014,-0.03365927704038396,0.0394937002167981,-0.1030382851722742,0.25,0.18461589301475279,1,1,0.8441554818710728,0.23064516129032278,2016
249626.7,3690.7,17056.7,10.9927,23.194,45544.6,1.0526,166136.1,84230.4,72944.1,5405.2,12522.1,2017,2017-05-09,2.5,0.3746935483870972,19.637195967741928,3.9328693548387066,16.398324999999947,20.113395161290413,1.6015971157941888,1.4829178431691137,0.04381672175366613,0.021653132457385368,0.03253477119060818,0.06832882860687578,18.309605903535157,0.015930736219362585,-0.015049847309000053,1.40844422494269,0.9415233774172727,1.0480332990398842,0.5622432071989545,-0.1375665710774272,-0.330721413480916,-0.07209099448938638,0.5622432071989545,0.0,0.2749839257172635,1,1,0.7843236136780574,0.3368421052631583,2017
309160.2,4116.5,20778.5,18.0475,23.3278,29013.1,0.8362,178486.4,80296.2,70588.7,4911.0,16418.7,2018,2018-05-21,4.5,0.042276422764227675,15.982377235772361,3.372340650406504,14.246945121951235,16.99018861788621,2.4329940613033423,2.263725696323385,0.051266436020633604,0.015884968375618855,0.02751470140021873,0.06720949203681457,19.384207604989257,0.5191049217748411,0.5265348021476515,-0.2663893592817851,-0.15429860443704602,-0.016381615093992274,0.005768733293093131,-0.20558616758502746,0.6417713573553359,0.1700198912380786,0.005768733293093131,0.8,-0.13119509938049878,1,1,1.1510063988899581,0.3746935483870972,2018
309160.2,4116.5,20778.5,18.0475,23.3278,29013.1,0.8362,178486.4,80296.2,70588.7,4911.0,16418.7,2018,2018-11-02,5.5,0.042276422764227675,15.982377235772361,3.372340650406504,14.246945121951235,16.99018861788621,2.4329940613033423,2.263725696323385,0.051266436020633604,0.015884968375618855,0.02751470140021873,0.06720949203681457,19.384207604989257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222232,0.0,1,1,1.0,0.042276422764227675,2018
388457.3,4112.4,21554.3,69.5917,21.7868,25254.5,0.7672,177890.6,76650.8,60028.9,5694.4,14235.4,2019,2019-05-15,4.5,0.28992653061224477,16.615726122448972,3.375916734693876,14.836691020408178,18.029296734693887,2.376958561840464,2.151477954423964,0.05365110344575659,0.014659011428025679,0.032010685218892956,0.05548692224344864,13.375784159545978,-0.023031498660074923,-0.04958539900913239,-0.07717717269584523,0.16340296604630744,-0.17441836618769269,-0.06605852244960952,-0.08251614446304723,2.8560299210416957,0.04651517855002063,-0.06605852244960952,-0.18181818181818177,0.04139455114123258,1,0,0.9602508471972804,0.042276422764227675,2019
388457.3,4112.4,21554.3,69.5917,21.7868,25254.5,0.7672,177890.6,76650.8,60028.9,5694.4,14235.4,2019,2019-10-29,5.5,0.28992653061224477,16.615726122448972,3.375916734693876,14.836691020408178,18.029296734693887,2.376958561840464,2.151477954423964,0.05365110344575659,0.014659011428025679,0.032010685218892956,0.05548692224344864,13.375784159545978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222232,0.0,1,1,1.0,0.28992653061224477,2019
358245.7,7761.3,26976.0,55.605,25.6682,24253.9,0.7078,187051.8,111881.9,70506.0,4808.9,16043.5,2020,2020-06-29,7.0,-0.14650793650793548,14.0932708994709,3.158732804232805,17.374515873015945,22.351638624338623,2.9069964005788758,2.708723133186828,0.06937047011178753,0.013423468865083376,0.025708921272075434,0.07530027576046272,16.345981263696952,0.2229899364875787,0.2590057581659302,-0.08428553105430725,-0.19686438774194603,0.3570815016569684,0.17815374446912813,-0.07742440041710119,-0.20098230105026904,0.29299242059250186,0.17815374446912813,0.2727272727272727,0.17105059673460454,1,0,0.853934068082483,0.28992653061224477,2020
12743.4,64.6,2208.6,486.4122,18.7739,3105.8,0.4943,9838.8,200.2,6931.6,1515.0,1806.0,2014,2014-05-03,0.0,0.8428571428571435,21.883908241758242,6.728743406593409,69.5942912087914,81.9821406593409,2.2318243286753816,1.7440273037542662,0.3226773226773227,0.11888506991854607,0.1539821929503598,0.17331324450303687,51.72795329346957,,,,,,,,,,,,,0,0,,,2014
19980.4,1292.5,1003.4,56.9862,7.6263,6309.3,0.6096,26458.8,9443.4,12744.3,3879.0,1824.4,2015,2015-05-05,12.5,0.146774193548387,82.20648508064515,7.059857258064514,29.116495564516168,53.017745967741774,2.019922970852551,1.40511625695402,0.13686807717559354,0.19414025745230323,0.14660528822168806,0.05021921483053392,33.327961402174125,-0.09494535707861784,-0.1943266863257771,0.6330078922888984,-0.04790751831317208,-0.7102401782706574,-0.5937817928081006,0.23325915435970068,-0.8828438102498252,-0.5758360828087643,-0.5937817928081006,,-0.5816252301907479,1,1,2.3902014943585765,0.8428571428571435,2015
21906.3,579.4,3049.8,22.5687,14.7458,6815.8,0.5593,29112.1,9248.6,16556.4,3606.8,1654.6,2016,2016-05-06,15.0,-0.2736842105263159,38.87100526315786,3.9008578947368444,52.146947773279564,65.9961834008097,2.4291205727867604,1.899938378473547,0.06264731959431698,0.16464669980781785,0.12389350132762667,0.13922022431903153,27.56873593441156,0.20258079532681328,0.3521574240356391,-0.15191881391076978,-0.1549179239681855,1.7722501195774147,0.9335457561333804,-0.08251312335958005,-0.6039620118555018,-0.5422795374414136,0.9335457561333804,0.19999999999999996,0.7909761034851412,1,0,0.5583547418941296,0.146774193548387,2016
22735.2,629.3,3367.8,20.3753,14.6989,8027.1,0.5345,32928.5,8670.8,20768.5,3219.0,1357.4,2017,2017-05-06,5.0,0.2096774193548389,38.51392096774197,3.324700806451613,47.66461129032252,61.38096733871007,2.5872980279303857,2.186281471515242,0.0725769248512248,0.1415866145888314,0.09775726194633828,0.14813153172173546,21.792242865688447,0.06511716911695298,0.15071177901661703,-0.1400579862572593,-0.21095730689031977,0.06400871314704348,-0.003180566669831353,-0.04434114071160389,-0.09718769800653115,0.15850008142740357,-0.003180566669831353,-0.6666666666666667,-0.085955874204661,1,0,1.094039086056013,-0.2736842105263159,2017
22735.2,629.3,3367.8,20.3753,14.6989,8027.1,0.5345,32928.5,8670.8,20768.5,3219.0,1357.4,2017,2017-05-07,15.0,0.2096774193548389,38.51392096774197,3.324700806451613,47.66461129032252,61.38096733871007,2.5872980279303857,2.186281471515242,0.0725769248512248,0.1415866145888314,0.09775726194633828,0.14813153172173546,21.792242865688447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,1.0,0.2096774193548389,2017
20944.8,662.5,3600.7,25.4117,14.1146,9782.8,0.6012,37943.3,9166.0,24405.6,2970.6,1786.4,2018,2018-05-07,20.0,0.3065040650406504,33.11838983739838,4.292975609756097,77.84796016260168,92.70919349593467,2.494745880525003,2.19109048534162,0.07227798385337116,0.14182995301936518,0.07829050188043737,0.1719137924449028,31.131163821091633,-0.035771738085935256,0.0021996316069243793,0.0017186542049927311,-0.19913364673190992,0.16054826711602654,-0.039751273904850115,0.12478952291861556,0.24718163658939996,-0.004118953764801203,-0.039751273904850115,0.33333333333333326,0.633244414570677,1,1,0.612278230422031,0.2096774193548389,2018
22488.9,713.9,4290.5,21.3239,15.0688,9173.2,0.4644,40464.9,8538.6,27409.9,3866.6,1972.9,2019,2019-05-28,22.5,0.3857551020408165,35.42317346938777,4.848437142857142,92.9589048979585,109.69823469387758,2.9880412505995726,2.5665307635285397,0.08360855409551916,0.1719337095189182,0.09555441876787042,0.19078300850641872,32.02061906095896,0.19773371465423906,0.1713485959154184,0.21225246049008217,0.22051100034839366,0.10975975687095252,0.06760375781106087,-0.22754491017964074,-0.160862909604631,0.1567637839087226,0.06760375781106087,0.125,0.19410842241459458,1,1,0.8374448929670139,0.3065040650406504,2019
23801.7,1032.4,5091.3,20.2168,15.8934,8982.0,0.4088,44862.6,9419.1,30730.9,4305.9,1968.7,2020,2020-04-27,320.0,0.35877248677248724,45.120957142857144,5.734042328042326,96.34201640211637,118.28818148148183,3.421387218882209,2.9419951013137386,0.10960707498593285,0.18090724612107537,0.0959797247595993,0.21390488914657357,30.190091464055087,0.1450267690232463,0.14629255301385902,0.052191839676266616,0.004450929608625032,0.12119465366003457,0.05472234019961775,-0.11972437553832904,-0.051918270110064224,0.3109552745130779,0.05472234019961775,13.222222222222221,0.036393624772920186,1,1,0.9648843606299738,0.3857551020408165,2020
23801.7,1032.4,5091.3,20.2168,15.8934,8982.0,0.4088,44862.6,9419.1,30730.9,4305.9,1968.7,2020,2020-06-15,10.0,0.35877248677248724,45.120957142857144,5.734042328042326,96.34201640211637,118.28818148148183,3.421387218882209,2.9419951013137386,0.10960707498593285,0.18090724612107537,0.0959797247595993,0.21390488914657357,30.190091464055087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96875,0.0,1,1,1.0,0.35877248677248724,2020
27470.7,575.3,126.4,27.2943,2.4961,12182.3,3.2651,21743.0,8204.6,10384.8,2968.4,5295.2,2015,2015-05-06,1.0,0.0629032258064519,43.85032177419356,0.8488483870967737,2.8994725806451447,19.79719233870969,0.8524498657888905,0.608784876419067,0.07011920142359164,0.10805694794817751,0.1365220990663662,0.00460126607621939,70.35670732817147,,,,,,,,,,,,,0,0,,,2015
21723.2,621.5,169.1,20.4021,2.259,13190.0,1.6987,27145.0,14158.4,10517.5,2442.3,4470.9,2016,2016-05-14,2.5,0.7263157894736851,31.059363562753042,0.6389364372469631,5.786445748987841,23.479998380566897,0.7973843821076573,0.612221379833207,0.04389620296078653,0.11242818737570892,0.08997237060232087,0.007784304338219046,75.1214600058923,-0.06459674156939832,0.005644856742095694,0.040453108388993186,-0.3409684496677461,0.6917744397461547,-0.09498818156323874,-0.47974028360540255,-0.2525142612193755,-0.37397742601760964,-0.09498818156323874,1.5,0.9956890738040134,1,0,0.5010800595775597,0.0629032258064519,2016
21894.5,606.2,695.2,42.1461,6.9321,12263.1,1.6556,28127.7,13830.6,10434.4,2435.2,4801.0,2017,2017-03-01,6.0,1.7088709677419371,21.7026879032258,1.732610887096775,27.428378629032192,45.02799435483889,0.8508778367623194,0.6522983584901044,0.04383034720113372,0.11122428007033729,0.08657657753744528,0.031752266550960286,80.03676722464546,0.06708615801235984,0.06546157971127364,-0.010708233704315284,-0.03774262078616375,3.0790114532218835,2.068658698539177,-0.025372343556837706,1.0657726410516561,-0.0015002609613328222,2.068658698539177,1.4,3.7401081456315275,1,1,0.21096565084102514,0.7263157894736851,2017
21894.5,606.2,695.2,42.1461,6.9321,12263.1,1.6556,28127.7,13830.6,10434.4,2435.2,4801.0,2017,2017-10-24,6.0,1.7088709677419371,21.7026879032258,1.732610887096775,27.428378629032192,45.02799435483889,0.8508778367623194,0.6522983584901044,0.04383034720113372,0.11122428007033729,0.08657657753744528,0.031752266550960286,80.03676722464546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.7088709677419371,2017
26344.6,605.3,2297.9,8.9995,20.5321,13376.0,1.4763,31719.7,13947.2,12318.3,3099.0,5304.5,2018,2018-05-04,1.2,0.15853658536585333,16.181621544715444,2.777173170731708,28.376745934959274,36.09604878048781,0.9209255382775119,0.6892419258373205,0.04339939199265802,0.11763321515604716,0.09769953688086583,0.08722470639144266,73.49295491296128,0.08232404052470255,0.05663599619157478,0.05762172685367717,0.12847538745233655,1.7470387429336038,1.9618874511331343,-0.10829910606426674,-0.7864689734044193,-0.009832347585522982,1.9618874511331343,-0.8,0.03457613440275553,1,1,0.9665794200610324,1.7088709677419371,2018
35500.3,663.9,3885.3,20.8478,28.6047,15707.8,1.4339,37926.2,14958.3,17507.7,4603.0,6661.3,2019,2019-01-16,3.5,-0.4878448979591844,6.622337142857148,1.4072187755102041,20.916724489795914,24.96261632653067,1.114586383834783,0.821547256776888,0.04438338581255891,0.12966087610527233,0.12136728699421509,0.10944414554243204,68.48884375624993,0.21028936380621177,0.19195775239417912,0.10224714961050574,0.24225038182329928,0.25473790707043587,0.39316971960978186,-0.028720449773081302,1.3165509194955276,0.022672986295922293,0.39316971960978186,1.916666666666667,-0.2628920688179699,1,0,1.3566534257695406,0.15853658536585333,2019
32725.7,923.7,2834.9,42.5518,18.2096,10362.9,1.2809,37609.9,16354.4,11094.3,3261.9,5978.8,2020,2020-02-13,3.5,0.40843386243386115,7.123253968253969,1.0153232804232803,14.855530687830612,20.190439153439154,1.0705786990128245,0.7558115971397967,0.056480213275937975,0.0996739565540233,0.08672982379639403,0.08662610731015685,66.68343228716269,-0.03948342224543244,-0.08001445941769292,-0.23127191834568894,-0.28539373381125377,-0.20849025883644468,-0.3634053145112517,-0.10670200153427711,1.0410690816297166,0.2725530565528891,-0.3634053145112517,0.0,-0.289777388659597,1,0,1.4080092410923108,-0.4878448979591844,2020
32725.7,923.7,2834.9,42.5518,18.2096,10362.9,1.2809,37609.9,16354.4,11094.3,3261.9,5978.8,2020,2020-02-14,3.5,0.40843386243386115,7.123253968253969,1.0153232804232803,14.855530687830612,20.190439153439154,1.0705786990128245,0.7558115971397967,0.056480213275937975,0.0996739565540233,0.08672982379639403,0.08662610731015685,66.68343228716269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.40843386243386115,2020
32725.7,923.7,2834.9,42.5518,18.2096,10362.9,1.2809,37609.9,16354.4,11094.3,3261.9,5978.8,2020,2020-06-23,0.0,0.40843386243386115,7.123253968253969,1.0153232804232803,14.855530687830612,20.190439153439154,1.0705786990128245,0.7558115971397967,0.056480213275937975,0.0996739565540233,0.08672982379639403,0.08662610731015685,66.68343228716269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1,1,1.0,0.40843386243386115,2020
3811.3,260.9,1525.6,20.8901,8.4021,2892.0,0.3958,26252.2,4093.0,3302.8,,298.1,2014,2014-05-29,2.2,0.6714285714285722,34.24820054945053,2.488991208791208,9.62825714285712,11.489264835164798,1.1420470262793916,,0.06374297581236256,,,0.400283367879726,28.548395560569883,,,,,,,,,,,,,0,0,,,2014
4121.9,311.5,618.5,51.5602,3.2794,2530.1,0.4657,27932.3,4558.2,3348.0,,291.7,2015,2015-05-28,2.2,-0.02096774193548389,67.56884274193548,2.558471774193548,5.809478225806454,7.860923790322595,1.323267855025493,,0.06833837918476592,,,0.15005216041146074,25.830442271767875,0.15868070628973152,,,,-0.6251351606081539,-0.6096928148915153,0.17660434562910576,1.4681643457905897,0.07209270219719022,-0.6096928148915153,0.0,-0.39662203246032846,1,0,1.6573359549033433,0.6714285714285722,2015
4548.1,293.1,1496.0,40.3743,7.1256,4001.4,0.4498,33386.3,4424.3,4317.8,,331.4,2016,2016-03-09,1.75,0.16842105263157897,40.50330688259108,2.2219898785425096,8.744133603238888,10.672247773279334,1.0790723246863598,,0.06624776800849852,,,0.32892856357599876,26.59594116224357,-0.18453975845610537,,,,1.192094820054825,1.172836494480698,-0.03414215159974243,-0.21694834387764217,-0.030592050926683934,1.172836494480698,-0.20454545454545459,0.5051495613489547,1,0,0.6643858030319416,-0.02096774193548389,2016
4548.1,293.1,1496.0,40.3743,7.1256,4001.4,0.4498,33386.3,4424.3,4317.8,,331.4,2016,2016-05-13,0.45,0.16842105263157897,40.50330688259108,2.2219898785425096,8.744133603238888,10.672247773279334,1.0790723246863598,,0.06624776800849852,,,0.32892856357599876,26.59594116224357,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.7428571428571429,0.0,1,1,1.0,0.16842105263157897,2016
4318.7,300.7,1335.5,5.1516,5.6473,2826.1,0.399,34013.5,6057.6,2065.1,,270.5,2017,2017-05-10,2.4,0.5451612903225813,54.826253225806475,2.8500653225806474,8.45549193548386,10.513081451612903,0.730724319733909,,0.049640121500264124,,,0.3092365758214278,22.861625026049506,-0.3228217395471622,,,,-0.05986706517818474,-0.20746323116649823,-0.11293908403734987,-0.8724039797594014,-0.25068990258062585,-0.20746323116649823,4.333333333333333,-0.03300975040547338,1,0,1.034136590745682,0.16842105263157897,2017
4498.8,402.9,1548.3,23.7099,6.215,2462.8,0.3709,35153.7,6378.1,3253.7,,267.2,2018,2018-05-08,2.6,-0.17967479674796766,62.251968292682896,3.6185780487804897,9.993493089430897,12.644482520325202,1.3211385414974823,,0.06316928238817202,,,0.34415844225126696,21.678669867520227,0.8079849073294441,,,,0.11292928831939086,0.10052591503904518,-0.07042606516290728,3.602434195201491,0.2725448785985729,0.10052591503904518,0.08333333333333348,0.18189375209415615,1,0,0.8460997430844651,0.5451612903225813,2018
5046.2,442.0,1730.9,23.0112,6.5962,2996.4,0.3852,37827.3,6350.6,2246.4,,289.8,2019,2019-05-15,3.0,0.4512326530612246,70.12894938775513,3.6526767346938755,9.935584489795948,12.811238775510175,0.749699639567481,,0.06959972286083205,,,0.3430105822202846,20.96171376481313,-0.43253518384399536,,,,-0.0033352662322441162,0.06133547868061129,0.03855486654084661,-0.02946870294687043,0.10179695303716296,0.06133547868061129,0.15384615384615374,-0.0057946304777248825,1,0,1.0058284039247436,-0.17967479674796766,2019
